"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"b0689","b","Other rubella complications","Certain infectious and parasitic diseases",,1,
"b069","b","Rubella without complication","Certain infectious and parasitic diseases",1,4,2
"b070","b","Plantar wart","Certain infectious and parasitic diseases",7,8,9
"b078","b","Other viral warts","Certain infectious and parasitic diseases",4,4,4
"b079","b","Viral wart, unspecified","Certain infectious and parasitic diseases",7,12,9
"b0802","b","Orf virus disease","Certain infectious and parasitic diseases",,,1
"b081","b","Molluscum contagiosum","Certain infectious and parasitic diseases",20,14,18
"b0820","b","Exanthema subitum [sixth disease], unspecified","Certain infectious and parasitic diseases",,2,1
"b083","b","Erythema infectiosum [fifth disease]","Certain infectious and parasitic diseases",1,1,
"b084","b","Enteroviral vesicular stomatitis with exanthem","Certain infectious and parasitic diseases",20,18,2
"b085","b","Enteroviral vesicular pharyngitis","Certain infectious and parasitic diseases",4,5,6
"b088","b","Other specified viral infections characterized by skin and mucous membrane lesions","Certain infectious and parasitic diseases",,4,5
"b09","b","Unspecified viral infection characterized by skin and mucous membrane lesions","Certain infectious and parasitic diseases",32,34,23
"b1001","b","Human herpesvirus 6 encephalitis","Certain infectious and parasitic diseases",1,6,1
"b1009","b","Other human herpesvirus encephalitis","Certain infectious and parasitic diseases",1,5,
"b1081","b","Human herpesvirus 6 infection","Certain infectious and parasitic diseases",6,9,14
"b1089","b","Other human herpesvirus infection","Certain infectious and parasitic diseases",,2,1
"b159","b","Hepatitis A without hepatic coma","Certain infectious and parasitic diseases",242,125,115
"b161","b","Acute hepatitis B with delta-agent without hepatic coma","Certain infectious and parasitic diseases",1,,
"b162","b","Acute hepatitis B without delta-agent with hepatic coma","Certain infectious and parasitic diseases",1,,
"b169","b","Acute hepatitis B without delta-agent and without hepatic coma","Certain infectious and parasitic diseases",31,27,16
"b1710","b","Acute hepatitis C without hepatic coma","Certain infectious and parasitic diseases",146,106,101
"b1711","b","Acute hepatitis C with hepatic coma","Certain infectious and parasitic diseases",1,1,
"b172","b","Acute hepatitis E","Certain infectious and parasitic diseases",,3,6
"b178","b","Other specified acute viral hepatitis","Certain infectious and parasitic diseases",2,11,58
"b179","b","Acute viral hepatitis, unspecified","Certain infectious and parasitic diseases",207,210,225
"b180","b","Chronic viral hepatitis B with delta-agent","Certain infectious and parasitic diseases",3,,1
"b181","b","Chronic viral hepatitis B without delta-agent","Certain infectious and parasitic diseases",214,222,203
"b182","b","Chronic viral hepatitis C","Certain infectious and parasitic diseases",3227,2796,2721
"b188","b","Other chronic viral hepatitis","Certain infectious and parasitic diseases",2,3,2
"b189","b","Chronic viral hepatitis, unspecified","Certain infectious and parasitic diseases",9,4,6
"b190","b","Unspecified viral hepatitis with hepatic coma","Certain infectious and parasitic diseases",2,,2
"b1910","b","Unspecified viral hepatitis B without hepatic coma","Certain infectious and parasitic diseases",371,275,296
"b1911","b","Unspecified viral hepatitis B with hepatic coma","Certain infectious and parasitic diseases",1,1,
"b1920","b","Unspecified viral hepatitis C without hepatic coma","Certain infectious and parasitic diseases",3965,3503,3236
"b1921","b","Unspecified viral hepatitis C with hepatic coma","Certain infectious and parasitic diseases",4,2,5
"b199","b","Unspecified viral hepatitis without hepatic coma","Certain infectious and parasitic diseases",16,28,36
"b20","b","Human immunodeficiency virus [HIV] disease","Certain infectious and parasitic diseases",673,673,633
"b250","b","Cytomegaloviral pneumonitis","Certain infectious and parasitic diseases",30,26,7
"b251","b","Cytomegaloviral hepatitis","Certain infectious and parasitic diseases",5,6,2
"b258","b","Other cytomegaloviral diseases","Certain infectious and parasitic diseases",67,56,51
"b259","b","Cytomegaloviral disease, unspecified","Certain infectious and parasitic diseases",187,152,141
"b2689","b","Other mumps complications","Certain infectious and parasitic diseases",1,,1
"b269","b","Mumps without complication","Certain infectious and parasitic diseases",2,3,
"b2700","b","Gammaherpesviral mononucleosis without complication","Certain infectious and parasitic diseases",51,47,46
"b2701","b","Gammaherpesviral mononucleosis with polyneuropathy","Certain infectious and parasitic diseases",,1,
"b2702","b","Gammaherpesviral mononucleosis with meningitis","Certain infectious and parasitic diseases",2,,2
"b2709","b","Gammaherpesviral mononucleosis with other complications","Certain infectious and parasitic diseases",9,9,1
"b2710","b","Cytomegaloviral mononucleosis without complications","Certain infectious and parasitic diseases",,,1
"b2719","b","Cytomegaloviral mononucleosis with other complication","Certain infectious and parasitic diseases",,,1
"b2790","b","Infectious mononucleosis, unspecified without complication","Certain infectious and parasitic diseases",27,32,27
"b2791","b","Infectious mononucleosis, unspecified with polyneuropathy","Certain infectious and parasitic diseases",,1,
"b2792","b","Infectious mononucleosis, unspecified with meningitis","Certain infectious and parasitic diseases",1,,
"b2799","b","Infectious mononucleosis, unspecified with other complication","Certain infectious and parasitic diseases",2,1,2
"b300","b","Keratoconjunctivitis due to adenovirus","Certain infectious and parasitic diseases",1,,
"b301","b","Conjunctivitis due to adenovirus","Certain infectious and parasitic diseases",5,,
"b303","b","Acute epidemic hemorrhagic conjunctivitis (enteroviral)","Certain infectious and parasitic diseases",1,1,1
"b308","b","Other viral conjunctivitis","Certain infectious and parasitic diseases",,3,1
"b309","b","Viral conjunctivitis, unspecified","Certain infectious and parasitic diseases",23,26,6
"b3320","b","Viral carditis, unspecified","Certain infectious and parasitic diseases",,,7
"b3322","b","Viral myocarditis","Certain infectious and parasitic diseases",,2,1
"b3323","b","Viral pericarditis","Certain infectious and parasitic diseases",,1,
"b3324","b","Viral cardiomyopathy","Certain infectious and parasitic diseases",25,34,45
"b334","b","Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS]","Certain infectious and parasitic diseases",,2,
"b338","b","Other specified viral diseases","Certain infectious and parasitic diseases",10,11,10
"b340","b","Adenovirus infection, unspecified","Certain infectious and parasitic diseases",14,21,17
"b341","b","Enterovirus infection, unspecified","Certain infectious and parasitic diseases",27,22,24
"b342","b","Coronavirus infection, unspecified","Certain infectious and parasitic diseases",19,61,3
"b343","b","Parvovirus infection, unspecified","Certain infectious and parasitic diseases",9,11,3
"b348","b","Other viral infections of unspecified site","Certain infectious and parasitic diseases",242,168,102
"b349","b","Viral infection, unspecified","Certain infectious and parasitic diseases",433,550,287
"b350","b","Tinea barbae and tinea capitis","Certain infectious and parasitic diseases",23,18,12
"b351","b","Tinea unguium","Certain infectious and parasitic diseases",,372,250
"b352","b","Tinea manuum","Certain infectious and parasitic diseases",1,7,2
"b353","b","Tinea pedis","Certain infectious and parasitic diseases",402,422,343
"b354","b","Tinea corporis","Certain infectious and parasitic diseases",84,81,56
"b356","b","Tinea cruris","Certain infectious and parasitic diseases",217,240,194
"b358","b","Other dermatophytoses","Certain infectious and parasitic diseases",7,11,14
"b359","b","Dermatophytosis, unspecified","Certain infectious and parasitic diseases",45,61,51
"b360","b","Pityriasis versicolor","Certain infectious and parasitic diseases",15,10,11
"b368","b","Other specified superficial mycoses","Certain infectious and parasitic diseases",36,35,35
"b369","b","Superficial mycosis, unspecified","Certain infectious and parasitic diseases",145,150,149
"b370","b","Candidal stomatitis","Certain infectious and parasitic diseases",1520,1501,1144
"b371","b","Pulmonary candidiasis","Certain infectious and parasitic diseases",63,57,98
"b372","b","Candidiasis of skin and nail","Certain infectious and parasitic diseases",498,476,439
"b373","b","Candidiasis of vulva and vagina","Certain infectious and parasitic diseases",427,393,458
"b3741","b","Candidal cystitis and urethritis","Certain infectious and parasitic diseases",44,37,52
"b3742","b","Candidal balanitis","Certain infectious and parasitic diseases",15,14,17
"b3749","b","Other urogenital candidiasis","Certain infectious and parasitic diseases",394,452,590
"b375","b","Candidal meningitis","Certain infectious and parasitic diseases",1,2,
"b376","b","Candidal endocarditis","Certain infectious and parasitic diseases",1,6,5
"b377","b","Candidal sepsis","Certain infectious and parasitic diseases",113,101,147
"b3781","b","Candidal esophagitis","Certain infectious and parasitic diseases",364,377,306
"b3782","b","Candidal enteritis","Certain infectious and parasitic diseases",,2,1
"b3783","b","Candidal cheilitis","Certain infectious and parasitic diseases",1,,
"b3784","b","Candidal otitis externa","Certain infectious and parasitic diseases",1,1,
"b3789","b","Other sites of candidiasis","Certain infectious and parasitic diseases",190,165,207
"b379","b","Candidiasis, unspecified","Certain infectious and parasitic diseases",423,426,444
"b380","b","Acute pulmonary coccidioidomycosis","Certain infectious and parasitic diseases",520,461,710
"b381","b","Chronic pulmonary coccidioidomycosis","Certain infectious and parasitic diseases",165,151,159
"b382","b","Pulmonary coccidioidomycosis, unspecified","Certain infectious and parasitic diseases",627,575,909
"b383","b","Cutaneous coccidioidomycosis","Certain infectious and parasitic diseases",15,8,7
"b384","b","Coccidioidomycosis meningitis","Certain infectious and parasitic diseases",80,98,89
"b387","b","Disseminated coccidioidomycosis","Certain infectious and parasitic diseases",145,151,148
"b3889","b","Other forms of coccidioidomycosis","Certain infectious and parasitic diseases",18,18,21
"b389","b","Coccidioidomycosis, unspecified","Certain infectious and parasitic diseases",304,353,379
"b390","b","Acute pulmonary histoplasmosis capsulati","Certain infectious and parasitic diseases",,1,
"b391","b","Chronic pulmonary histoplasmosis capsulati","Certain infectious and parasitic diseases",1,1,2
"b392","b","Pulmonary histoplasmosis capsulati, unspecified","Certain infectious and parasitic diseases",3,,3
"b393","b","Disseminated histoplasmosis capsulati","Certain infectious and parasitic diseases",2,2,
"b399","b","Histoplasmosis, unspecified","Certain infectious and parasitic diseases",24,15,9
"b400","b","Acute pulmonary blastomycosis","Certain infectious and parasitic diseases",1,,
"b401","b","Chronic pulmonary blastomycosis","Certain infectious and parasitic diseases",1,,
"b421","b","Lymphocutaneous sporotrichosis","Certain infectious and parasitic diseases",,,1
"b429","b","Sporotrichosis, unspecified","Certain infectious and parasitic diseases",1,,2
"b432","b","Subcutaneous pheomycotic abscess and cyst","Certain infectious and parasitic diseases",,1,1
"b439","b","Chromomycosis, unspecified","Certain infectious and parasitic diseases",1,,
